Date,Open,Close,Volume,Ticker,Sector
1/16/2018,1323,1304.859985,7220700,AMZN,Consumer Discretionary
1/17/2018,1312.23999,1295,5253800,AMZN,Consumer Discretionary
1/18/2018,1293.949951,1293.319946,4026900,AMZN,Consumer Discretionary
1/19/2018,1312,1294.579956,4578500,AMZN,Consumer Discretionary
1/22/2018,1297.170044,1327.310059,4140100,AMZN,Consumer Discretionary
1/23/2018,1338.089966,1362.540039,5169300,AMZN,Consumer Discretionary
1/24/2018,1374.819946,1357.51001,6807500,AMZN,Consumer Discretionary
1/25/2018,1368,1377.949951,4753000,AMZN,Consumer Discretionary
1/26/2018,1392.01001,1402.050049,4857300,AMZN,Consumer Discretionary
1/29/2018,1409.180054,1417.680054,5701900,AMZN,Consumer Discretionary
1/30/2018,1403.170044,1437.819946,5871900,AMZN,Consumer Discretionary
1/31/2018,1451.300049,1450.890015,6424700,AMZN,Consumer Discretionary
2/1/2018,1445,1390,9113800,AMZN,Consumer Discretionary
2/2/2018,1477.390015,1429.949951,11125700,AMZN,Consumer Discretionary
2/5/2018,1402.619995,1390,11495000,AMZN,Consumer Discretionary
2/6/2018,1361.459961,1442.839966,11066800,AMZN,Consumer Discretionary
2/7/2018,1449,1416.780029,7162700,AMZN,Consumer Discretionary
2/8/2018,1429.680054,1350.5,8578600,AMZN,Consumer Discretionary
2/9/2018,1373.48999,1339.599976,14141500,AMZN,Consumer Discretionary
2/12/2018,1364.670044,1386.22998,6738900,AMZN,Consumer Discretionary
2/13/2018,1385.930054,1414.51001,5917900,AMZN,Consumer Discretionary
2/14/2018,1406.25,1451.050049,5959200,AMZN,Consumer Discretionary
2/15/2018,1466.890015,1461.76001,5652700,AMZN,Consumer Discretionary
2/16/2018,1457.369995,1448.689941,4472600,AMZN,Consumer Discretionary
2/20/2018,1446.48999,1468.349976,6499200,AMZN,Consumer Discretionary
2/21/2018,1485,1482.920044,6304400,AMZN,Consumer Discretionary
2/22/2018,1495.359985,1485.339966,4858100,AMZN,Consumer Discretionary
2/23/2018,1495.339966,1500,4418100,AMZN,Consumer Discretionary
2/26/2018,1509.199951,1521.949951,4955000,AMZN,Consumer Discretionary
2/27/2018,1524.5,1511.97998,4808800,AMZN,Consumer Discretionary
2/28/2018,1519.51001,1512.449951,4515000,AMZN,Consumer Discretionary
3/1/2018,1513.599976,1493.449951,6835200,AMZN,Consumer Discretionary
3/2/2018,1469.099976,1500.25,6587600,AMZN,Consumer Discretionary
3/5/2018,1494.23999,1523.609985,5233900,AMZN,Consumer Discretionary
3/6/2018,1533.199951,1537.640015,4561700,AMZN,Consumer Discretionary
3/7/2018,1526.52002,1545,4174100,AMZN,Consumer Discretionary
3/8/2018,1550,1551.859985,3862600,AMZN,Consumer Discretionary
3/9/2018,1563.5,1578.890015,4534300,AMZN,Consumer Discretionary
3/12/2018,1592.599976,1598.390015,5174200,AMZN,Consumer Discretionary
3/13/2018,1615.959961,1588.180054,6531900,AMZN,Consumer Discretionary
3/14/2018,1597,1591,4259400,AMZN,Consumer Discretionary
3/15/2018,1595,1582.319946,4069700,AMZN,Consumer Discretionary
3/16/2018,1583.449951,1571.680054,5425000,AMZN,Consumer Discretionary
3/19/2018,1554.530029,1544.930054,6580800,AMZN,Consumer Discretionary
3/20/2018,1550.339966,1586.51001,4581600,AMZN,Consumer Discretionary
3/21/2018,1586.449951,1581.859985,4750800,AMZN,Consumer Discretionary
3/22/2018,1565.469971,1544.920044,6320600,AMZN,Consumer Discretionary
3/23/2018,1539.01001,1495.560059,8006000,AMZN,Consumer Discretionary
3/26/2018,1530,1555.859985,5624700,AMZN,Consumer Discretionary
3/27/2018,1572.400024,1497.050049,6999600,AMZN,Consumer Discretionary
3/28/2018,1447,1431.420044,13705300,AMZN,Consumer Discretionary
3/29/2018,1406,1447.339966,12581100,AMZN,Consumer Discretionary
1/2/2019,1465.199951,1539.130005,7983100,AMZN,Consumer Discretionary
1/3/2019,1520.01001,1500.280029,6975600,AMZN,Consumer Discretionary
1/4/2019,1530,1575.390015,9182600,AMZN,Consumer Discretionary
1/7/2019,1602.310059,1629.51001,7993200,AMZN,Consumer Discretionary
1/8/2019,1664.689941,1656.579956,8881400,AMZN,Consumer Discretionary
1/9/2019,1652.97998,1659.420044,6348800,AMZN,Consumer Discretionary
1/10/2019,1641.01001,1656.219971,6507700,AMZN,Consumer Discretionary
1/11/2019,1640.550049,1640.560059,4686200,AMZN,Consumer Discretionary
1/14/2019,1615,1617.209961,6005900,AMZN,Consumer Discretionary
1/15/2019,1632,1674.560059,5998500,AMZN,Consumer Discretionary
1/16/2019,1684.219971,1683.780029,6366900,AMZN,Consumer Discretionary
1/17/2019,1680,1693.219971,4208900,AMZN,Consumer Discretionary
1/18/2019,1712,1696.199951,6020500,AMZN,Consumer Discretionary
1/22/2019,1681,1632.170044,6416800,AMZN,Consumer Discretionary
1/23/2019,1656,1640.02002,5225200,AMZN,Consumer Discretionary
1/24/2019,1641.069946,1654.930054,4089900,AMZN,Consumer Discretionary
1/25/2019,1670.5,1670.569946,4945900,AMZN,Consumer Discretionary
1/28/2019,1643.589966,1637.890015,4837700,AMZN,Consumer Discretionary
1/29/2019,1631.27002,1593.880005,4632800,AMZN,Consumer Discretionary
1/30/2019,1623,1670.430054,5783800,AMZN,Consumer Discretionary
1/31/2019,1692.849976,1718.72998,10910300,AMZN,Consumer Discretionary
2/1/2019,1638.880005,1626.22998,11506200,AMZN,Consumer Discretionary
2/4/2019,1623,1633.310059,4929100,AMZN,Consumer Discretionary
2/5/2019,1643.339966,1658.810059,4453100,AMZN,Consumer Discretionary
2/6/2019,1670.75,1640.26001,3939900,AMZN,Consumer Discretionary
2/7/2019,1625,1614.369995,4626600,AMZN,Consumer Discretionary
2/8/2019,1586,1588.219971,5657500,AMZN,Consumer Discretionary
2/11/2019,1600.97998,1591,3317300,AMZN,Consumer Discretionary
2/12/2019,1604,1638.01001,4858600,AMZN,Consumer Discretionary
2/13/2019,1647,1640,3560300,AMZN,Consumer Discretionary
2/14/2019,1624.5,1622.650024,4120500,AMZN,Consumer Discretionary
2/15/2019,1627.859985,1607.949951,4343900,AMZN,Consumer Discretionary
2/19/2019,1601,1627.579956,3681700,AMZN,Consumer Discretionary
2/20/2019,1630,1622.099976,3337600,AMZN,Consumer Discretionary
2/21/2019,1619.849976,1619.439941,3483400,AMZN,Consumer Discretionary
2/22/2019,1623.5,1631.560059,3096200,AMZN,Consumer Discretionary
2/25/2019,1641.449951,1633,3184500,AMZN,Consumer Discretionary
2/26/2019,1625.97998,1636.400024,2665800,AMZN,Consumer Discretionary
2/27/2019,1628.180054,1641.089966,3148800,AMZN,Consumer Discretionary
2/28/2019,1635.25,1639.829956,3025900,AMZN,Consumer Discretionary
3/1/2019,1655.130005,1671.72998,4974900,AMZN,Consumer Discretionary
3/4/2019,1685,1696.170044,6167400,AMZN,Consumer Discretionary
3/5/2019,1702.949951,1692.430054,3681500,AMZN,Consumer Discretionary
3/6/2019,1695.969971,1668.949951,3996000,AMZN,Consumer Discretionary
3/7/2019,1667.369995,1625.949951,4957000,AMZN,Consumer Discretionary
3/8/2019,1604.01001,1620.800049,4667000,AMZN,Consumer Discretionary
3/11/2019,1626.119995,1670.619995,3876400,AMZN,Consumer Discretionary
3/12/2019,1669,1673.099976,3614500,AMZN,Consumer Discretionary
3/13/2019,1683,1690.810059,3552000,AMZN,Consumer Discretionary
3/14/2019,1691.199951,1686.219971,2946600,AMZN,Consumer Discretionary
3/15/2019,1703,1712.359985,7550900,AMZN,Consumer Discretionary
3/18/2019,1712.699951,1742.150024,5429100,AMZN,Consumer Discretionary
3/19/2019,1753.51001,1761.849976,6364200,AMZN,Consumer Discretionary
3/20/2019,1769.939941,1797.27002,6265600,AMZN,Consumer Discretionary
3/21/2019,1796.26001,1819.26001,5767800,AMZN,Consumer Discretionary
3/22/2019,1810.170044,1764.77002,6363000,AMZN,Consumer Discretionary
3/25/2019,1757.790039,1774.26001,5103800,AMZN,Consumer Discretionary
3/26/2019,1793,1783.76001,4865900,AMZN,Consumer Discretionary
3/27/2019,1784.130005,1765.699951,4324800,AMZN,Consumer Discretionary
3/28/2019,1770,1773.420044,3043000,AMZN,Consumer Discretionary
3/29/2019,1786.579956,1780.75,3320800,AMZN,Consumer Discretionary
1/2/2020,1875,1898.01001,4029000,AMZN,Consumer Discretionary
1/3/2020,1864.5,1874.969971,3764400,AMZN,Consumer Discretionary
1/6/2020,1860,1902.880005,4061800,AMZN,Consumer Discretionary
1/7/2020,1904.5,1906.859985,4044900,AMZN,Consumer Discretionary
1/8/2020,1898.040039,1891.969971,3508000,AMZN,Consumer Discretionary
1/9/2020,1909.890015,1901.050049,3167300,AMZN,Consumer Discretionary
1/10/2020,1905.369995,1883.160034,2853700,AMZN,Consumer Discretionary
1/13/2020,1891.310059,1891.300049,2780800,AMZN,Consumer Discretionary
1/14/2020,1885.880005,1869.439941,3440900,AMZN,Consumer Discretionary
1/15/2020,1872.25,1862.02002,2896600,AMZN,Consumer Discretionary
1/16/2020,1882.98999,1877.939941,2659500,AMZN,Consumer Discretionary
1/17/2020,1885.890015,1864.719971,3997300,AMZN,Consumer Discretionary
1/21/2020,1865,1892,3707800,AMZN,Consumer Discretionary
1/22/2020,1896.089966,1887.459961,3216300,AMZN,Consumer Discretionary
1/23/2020,1885.109985,1884.579956,2484600,AMZN,Consumer Discretionary
1/24/2020,1891.369995,1861.640015,3766200,AMZN,Consumer Discretionary
1/27/2020,1820,1828.339966,3528500,AMZN,Consumer Discretionary
1/28/2020,1840.5,1853.25,2808000,AMZN,Consumer Discretionary
1/29/2020,1864,1858,2088000,AMZN,Consumer Discretionary
1/30/2020,1858,1870.680054,6327400,AMZN,Consumer Discretionary
1/31/2020,2051.469971,2008.719971,15567300,AMZN,Consumer Discretionary
2/3/2020,2010.599976,2004.199951,5899100,AMZN,Consumer Discretionary
2/4/2020,2029.880005,2049.669922,5289300,AMZN,Consumer Discretionary
2/5/2020,2071.02002,2039.869995,4376200,AMZN,Consumer Discretionary
2/6/2020,2041.02002,2050.22998,3183000,AMZN,Consumer Discretionary
2/7/2020,2041.98999,2079.280029,5095300,AMZN,Consumer Discretionary
2/10/2020,2085.01001,2133.909912,5056200,AMZN,Consumer Discretionary
2/11/2020,2150.899902,2150.800049,5746000,AMZN,Consumer Discretionary
2/12/2020,2163.199951,2160,3334300,AMZN,Consumer Discretionary
2/13/2020,2144.98999,2149.870117,3024700,AMZN,Consumer Discretionary
2/14/2020,2155.679932,2134.870117,2606200,AMZN,Consumer Discretionary
2/18/2020,2125.02002,2155.669922,2945600,AMZN,Consumer Discretionary
2/19/2020,2167.800049,2170.219971,2561200,AMZN,Consumer Discretionary
2/20/2020,2173.070068,2153.100098,3131300,AMZN,Consumer Discretionary
2/21/2020,2142.149902,2095.969971,4646300,AMZN,Consumer Discretionary
2/24/2020,2003.180054,2009.290039,6547000,AMZN,Consumer Discretionary
2/25/2020,2026.420044,1972.73999,6219100,AMZN,Consumer Discretionary
2/26/2020,1970.280029,1979.589966,5224600,AMZN,Consumer Discretionary
2/27/2020,1934.380005,1884.300049,8112100,AMZN,Consumer Discretionary
2/28/2020,1814.630005,1883.75,9493800,AMZN,Consumer Discretionary
3/2/2020,1906.48999,1953.949951,6761700,AMZN,Consumer Discretionary
3/3/2020,1975.369995,1908.98999,7534500,AMZN,Consumer Discretionary
3/4/2020,1946.569946,1975.829956,4772900,AMZN,Consumer Discretionary
3/5/2020,1933,1924.030029,4748200,AMZN,Consumer Discretionary
3/6/2020,1875,1901.089966,5273600,AMZN,Consumer Discretionary
3/9/2020,1773.859985,1800.609985,7813200,AMZN,Consumer Discretionary
3/10/2020,1870.880005,1891.819946,7133300,AMZN,Consumer Discretionary
3/11/2020,1857.849976,1820.859985,5624800,AMZN,Consumer Discretionary
3/12/2020,1721.97998,1676.609985,11346200,AMZN,Consumer Discretionary
3/13/2020,1755,1785,8809700,AMZN,Consumer Discretionary
3/16/2020,1641.51001,1689.150024,8917300,AMZN,Consumer Discretionary
3/17/2020,1775.469971,1807.839966,10917100,AMZN,Consumer Discretionary
3/18/2020,1750,1830,9645200,AMZN,Consumer Discretionary
3/19/2020,1860,1880.930054,10399900,AMZN,Consumer Discretionary
3/20/2020,1926.310059,1846.089966,9817900,AMZN,Consumer Discretionary
3/23/2020,1827.75,1902.829956,7808500,AMZN,Consumer Discretionary
3/24/2020,1951.5,1940.099976,7147100,AMZN,Consumer Discretionary
3/25/2020,1920.689941,1885.839966,6479100,AMZN,Consumer Discretionary
3/26/2020,1902,1955.48999,6221300,AMZN,Consumer Discretionary
3/27/2020,1930.859985,1900.099976,5387900,AMZN,Consumer Discretionary
3/30/2020,1922.829956,1963.949951,6126100,AMZN,Consumer Discretionary
1/2/2018,99.300003,98.589996,10150500,WMT,Consumer Staples
1/3/2018,98.849998,99.449997,8903600,WMT,Consumer Staples
1/4/2018,99.540001,99.540001,6830400,WMT,Consumer Staples
1/5/2018,99.639999,100.129997,7284000,WMT,Consumer Staples
1/8/2018,100.25,101.610001,8843900,WMT,Consumer Staples
1/9/2018,102.029999,100.389999,7312700,WMT,Consumer Staples
1/10/2018,99.75,99.669998,7930400,WMT,Consumer Staples
1/11/2018,99.699997,100.019997,6537700,WMT,Consumer Staples
1/12/2018,100.389999,100.870003,6951200,WMT,Consumer Staples
1/16/2018,101.339996,100.690002,7170700,WMT,Consumer Staples
1/17/2018,101.150002,102.699997,8681900,WMT,Consumer Staples
1/18/2018,104.739998,104.300003,12307900,WMT,Consumer Staples
1/19/2018,104.639999,104.589996,8378600,WMT,Consumer Staples
1/22/2018,104.5,105.449997,7308300,WMT,Consumer Staples
1/23/2018,105.290001,105.900002,8287800,WMT,Consumer Staples
1/24/2018,106.349998,105.790001,6823100,WMT,Consumer Staples
1/25/2018,105.849998,106.599998,5857100,WMT,Consumer Staples
1/26/2018,107,108.389999,6786300,WMT,Consumer Staples
1/29/2018,108.110001,109.550003,8355200,WMT,Consumer Staples
1/30/2018,109.139999,107.730003,9180500,WMT,Consumer Staples
1/31/2018,107.769997,106.599998,9812800,WMT,Consumer Staples
2/1/2018,105.959999,105.519997,6386800,WMT,Consumer Staples
2/2/2018,105.150002,104.480003,9253100,WMT,Consumer Staples
2/5/2018,103.400002,100.089996,12561600,WMT,Consumer Staples
2/6/2018,97.639999,100.900002,16413800,WMT,Consumer Staples
2/7/2018,100.5,102.849998,11165200,WMT,Consumer Staples
2/8/2018,103.230003,100.019997,13975100,WMT,Consumer Staples
2/9/2018,100.529999,99.370003,14184600,WMT,Consumer Staples
2/12/2018,100.129997,99.550003,9135100,WMT,Consumer Staples
2/13/2018,99.330002,100.980003,6622800,WMT,Consumer Staples
2/14/2018,100.860001,101.699997,7307600,WMT,Consumer Staples
2/15/2018,102.550003,103.230003,7494900,WMT,Consumer Staples
2/16/2018,103.089996,104.779999,16064300,WMT,Consumer Staples
2/20/2018,96.989998,94.110001,52088500,WMT,Consumer Staples
2/21/2018,95.110001,91.519997,49503700,WMT,Consumer Staples
2/22/2018,91.43,92.769997,20365000,WMT,Consumer Staples
2/23/2018,92.879997,92.889999,12791500,WMT,Consumer Staples
2/26/2018,92.900002,93.120003,14699300,WMT,Consumer Staples
2/27/2018,93.629997,91.519997,13376100,WMT,Consumer Staples
2/28/2018,92,90.010002,14143700,WMT,Consumer Staples
3/1/2018,90.169998,89.080002,18909600,WMT,Consumer Staples
3/2/2018,87.269997,88.769997,19043400,WMT,Consumer Staples
3/5/2018,88.139999,89.980003,13383200,WMT,Consumer Staples
3/6/2018,90.349998,89.059998,11054700,WMT,Consumer Staples
3/7/2018,87.980003,87.739998,11453000,WMT,Consumer Staples
3/8/2018,87.769997,87.919998,9588700,WMT,Consumer Staples
3/9/2018,88.239998,88.720001,9754400,WMT,Consumer Staples
3/12/2018,88.699997,88.07,8474000,WMT,Consumer Staples
3/13/2018,88.389999,88.300003,7173000,WMT,Consumer Staples
3/14/2018,88.510002,87.669998,11040600,WMT,Consumer Staples
3/15/2018,87.68,87.510002,16615200,WMT,Consumer Staples
3/16/2018,87.720001,89.169998,28396000,WMT,Consumer Staples
3/19/2018,88.910004,87.449997,12053400,WMT,Consumer Staples
3/20/2018,87.860001,87.949997,8258000,WMT,Consumer Staples
3/21/2018,87.889999,88.18,11836000,WMT,Consumer Staples
3/22/2018,87.529999,87.139999,12248200,WMT,Consumer Staples
3/23/2018,87.349998,85.419998,10125100,WMT,Consumer Staples
3/26/2018,86.220001,87.5,9199800,WMT,Consumer Staples
3/27/2018,87.959999,86.050003,6545800,WMT,Consumer Staples
3/28/2018,86.260002,87.769997,11576300,WMT,Consumer Staples
3/29/2018,87.900002,88.970001,9274600,WMT,Consumer Staples
1/2/2019,91.639999,93.339996,8152700,WMT,Consumer Staples
1/3/2019,93.209999,92.860001,8277300,WMT,Consumer Staples
1/4/2019,93.209999,93.440002,8029100,WMT,Consumer Staples
1/7/2019,93.620003,94.540001,7789700,WMT,Consumer Staples
1/8/2019,95.059998,95.199997,7200900,WMT,Consumer Staples
1/9/2019,95.709999,94.889999,6272300,WMT,Consumer Staples
1/10/2019,93.879997,94.959999,9396300,WMT,Consumer Staples
1/11/2019,94.989998,94.839996,5394600,WMT,Consumer Staples
1/14/2019,94.480003,94.949997,7085100,WMT,Consumer Staples
1/15/2019,95.470001,96.25,7058200,WMT,Consumer Staples
1/16/2019,95.93,96.349998,5410000,WMT,Consumer Staples
1/17/2019,96.32,96.739998,5614500,WMT,Consumer Staples
1/18/2019,96.949997,97.730003,6120600,WMT,Consumer Staples
1/22/2019,97.150002,97.489998,8063200,WMT,Consumer Staples
1/23/2019,98.870003,98.709999,8345800,WMT,Consumer Staples
1/24/2019,98.199997,98.360001,7609700,WMT,Consumer Staples
1/25/2019,98.75,96.940002,7218200,WMT,Consumer Staples
1/28/2019,96.529999,97.059998,5875800,WMT,Consumer Staples
1/29/2019,96.769997,96.709999,5253400,WMT,Consumer Staples
1/30/2019,96.68,94.800003,11849300,WMT,Consumer Staples
1/31/2019,94.629997,95.830002,14723000,WMT,Consumer Staples
2/1/2019,95.919998,93.860001,12591900,WMT,Consumer Staples
2/4/2019,93.860001,94.769997,7268600,WMT,Consumer Staples
2/5/2019,95.25,95.599998,6099900,WMT,Consumer Staples
2/6/2019,95.43,95.639999,4264900,WMT,Consumer Staples
2/7/2019,95.110001,96.730003,7010100,WMT,Consumer Staples
2/8/2019,96.339996,95.580002,6169200,WMT,Consumer Staples
2/11/2019,95.650002,96.199997,5542800,WMT,Consumer Staples
2/12/2019,96.82,96.970001,5881300,WMT,Consumer Staples
2/13/2019,97.300003,97.940002,5458500,WMT,Consumer Staples
2/14/2019,97.68,98.519997,7200800,WMT,Consumer Staples
2/15/2019,98.980003,99.989998,9481000,WMT,Consumer Staples
2/19/2019,102.379997,102.199997,20697300,WMT,Consumer Staples
2/20/2019,101.809998,99.879997,17631800,WMT,Consumer Staples
2/21/2019,99.660004,99.389999,6413200,WMT,Consumer Staples
2/22/2019,99.82,99.550003,8086900,WMT,Consumer Staples
2/25/2019,100.120003,99.120003,9235000,WMT,Consumer Staples
2/26/2019,99.019997,98.690002,8488100,WMT,Consumer Staples
2/27/2019,98.120003,98.110001,7902300,WMT,Consumer Staples
2/28/2019,98.110001,98.989998,11375900,WMT,Consumer Staples
3/1/2019,99.470001,97.93,10352500,WMT,Consumer Staples
3/4/2019,98.120003,97.849998,7683800,WMT,Consumer Staples
3/5/2019,98.129997,98.339996,6119300,WMT,Consumer Staples
3/6/2019,98.269997,98.260002,4696600,WMT,Consumer Staples
3/7/2019,97.709999,97.449997,6126600,WMT,Consumer Staples
3/8/2019,97.550003,97.589996,5659000,WMT,Consumer Staples
3/11/2019,98.040001,98.480003,5345300,WMT,Consumer Staples
3/12/2019,98.529999,98.370003,5070500,WMT,Consumer Staples
3/13/2019,98.699997,99.029999,5482300,WMT,Consumer Staples
3/14/2019,98.410004,98.220001,4925800,WMT,Consumer Staples
3/15/2019,98.279999,98.419998,14600000,WMT,Consumer Staples
3/18/2019,98.300003,99.660004,5770100,WMT,Consumer Staples
3/19/2019,99.989998,99.849998,5414400,WMT,Consumer Staples
3/20/2019,99.199997,98.639999,6323100,WMT,Consumer Staples
3/21/2019,98.25,99.059998,6551000,WMT,Consumer Staples
3/22/2019,98.580002,98.279999,6708100,WMT,Consumer Staples
3/25/2019,97.800003,98.169998,5407400,WMT,Consumer Staples
3/26/2019,98.360001,98.32,4945900,WMT,Consumer Staples
3/27/2019,98.139999,97.209999,8471200,WMT,Consumer Staples
3/28/2019,97.589996,97.129997,8054300,WMT,Consumer Staples
3/29/2019,97.589996,97.529999,7439900,WMT,Consumer Staples
1/2/2020,118.860001,118.940002,6764900,WMT,Consumer Staples
1/3/2020,118.269997,117.889999,5399200,WMT,Consumer Staples
1/6/2020,117.400002,117.650002,6445500,WMT,Consumer Staples
1/7/2020,117.260002,116.559998,6846900,WMT,Consumer Staples
1/8/2020,116.300003,116.160004,5875800,WMT,Consumer Staples
1/9/2020,116.150002,117.360001,5563700,WMT,Consumer Staples
1/10/2020,117.239998,116.379997,6054800,WMT,Consumer Staples
1/13/2020,116.379997,115.879997,6112600,WMT,Consumer Staples
1/14/2020,115.470001,116.18,6585800,WMT,Consumer Staples
1/15/2020,114.629997,115.279999,7454200,WMT,Consumer Staples
1/16/2020,115.5,115.900002,5369400,WMT,Consumer Staples
1/17/2020,116.050003,114.959999,10045000,WMT,Consumer Staples
1/21/2020,114.589996,115.589996,7353700,WMT,Consumer Staples
1/22/2020,115.220001,116.099998,4926100,WMT,Consumer Staples
1/23/2020,116.209999,115.809998,4305100,WMT,Consumer Staples
1/24/2020,116,114.370003,4383400,WMT,Consumer Staples
1/27/2020,113.190002,115.860001,7018400,WMT,Consumer Staples
1/28/2020,115.980003,116.599998,5270200,WMT,Consumer Staples
1/29/2020,116.559998,115.889999,3775500,WMT,Consumer Staples
1/30/2020,115.610001,116.580002,4581500,WMT,Consumer Staples
1/31/2020,115.800003,114.489998,7775800,WMT,Consumer Staples
2/3/2020,114.900002,114.269997,4351900,WMT,Consumer Staples
2/4/2020,115.239998,115.269997,5232200,WMT,Consumer Staples
2/5/2020,115.599998,116.809998,5682900,WMT,Consumer Staples
2/6/2020,116.830002,116.309998,5352900,WMT,Consumer Staples
2/7/2020,116.110001,116.449997,3689600,WMT,Consumer Staples
2/10/2020,115.75,115.25,6144900,WMT,Consumer Staples
2/11/2020,115.43,115.400002,5796800,WMT,Consumer Staples
2/12/2020,115.5,115.849998,4735600,WMT,Consumer Staples
2/13/2020,115.849998,117.440002,5330700,WMT,Consumer Staples
2/14/2020,117.669998,117.889999,8130600,WMT,Consumer Staples
2/18/2020,118.470001,119.629997,11513200,WMT,Consumer Staples
2/19/2020,119.5,117.68,7187800,WMT,Consumer Staples
2/20/2020,117.209999,117.690002,5022900,WMT,Consumer Staples
2/21/2020,117.440002,118.580002,6242100,WMT,Consumer Staples
2/24/2020,117.459999,116.32,6616000,WMT,Consumer Staples
2/25/2020,116.349998,114.389999,7764300,WMT,Consumer Staples
2/26/2020,114.699997,113.779999,6673300,WMT,Consumer Staples
2/27/2020,112.559998,110.400002,9488300,WMT,Consumer Staples
2/28/2020,107.690002,107.68,17504100,WMT,Consumer Staples
3/2/2020,107.599998,115.879997,17074200,WMT,Consumer Staples
3/3/2020,116.080002,112.910004,11113600,WMT,Consumer Staples
3/4/2020,114.239998,116.769997,8208400,WMT,Consumer Staples
3/5/2020,114.400002,115.919998,8546100,WMT,Consumer Staples
3/6/2020,113.870003,117.230003,9803700,WMT,Consumer Staples
3/9/2020,113.82,117.160004,19747800,WMT,Consumer Staples
3/10/2020,118.099998,119.790001,12599100,WMT,Consumer Staples
3/11/2020,117.510002,114.43,10540000,WMT,Consumer Staples
3/12/2020,106.019997,104.050003,18774400,WMT,Consumer Staples
3/13/2020,108.239998,114.099998,14320700,WMT,Consumer Staples
3/16/2020,105.199997,106.760002,12251300,WMT,Consumer Staples
3/17/2020,112.769997,119.260002,17602000,WMT,Consumer Staples
3/18/2020,115,122.580002,25785300,WMT,Consumer Staples
3/19/2020,124.459999,119.449997,19033500,WMT,Consumer Staples
3/20/2020,119.5,113.970001,18474500,WMT,Consumer Staples
3/23/2020,114.169998,114.279999,13122000,WMT,Consumer Staples
3/24/2020,115.870003,115.029999,14235000,WMT,Consumer Staples
3/25/2020,112.970001,109.400002,17762500,WMT,Consumer Staples
3/26/2020,109.400002,109.82,19416900,WMT,Consumer Staples
3/27/2020,110.110001,109.580002,12053500,WMT,Consumer Staples
3/30/2020,111.860001,115.190002,9737500,WMT,Consumer Staples
1/2/2018,84.459999,84.68,3456700,LLY,Health Care
1/3/2018,84.739998,85.139999,3078400,LLY,Health Care
1/4/2018,85.279999,85.519997,2462500,LLY,Health Care
1/5/2018,86.089996,86.57,2946300,LLY,Health Care
1/8/2018,86.690002,86.129997,3251400,LLY,Health Care
1/9/2018,86.199997,86.059998,2426000,LLY,Health Care
1/10/2018,85.610001,86.099998,1674600,LLY,Health Care
1/11/2018,86.169998,86.389999,2647500,LLY,Health Care
1/12/2018,86.519997,86.980003,2728900,LLY,Health Care
1/16/2018,85.93,85.290001,4878300,LLY,Health Care
1/17/2018,85.800003,86.209999,4083300,LLY,Health Care
1/18/2018,86.040001,85.82,4445800,LLY,Health Care
1/19/2018,86.169998,85.489998,5826900,LLY,Health Care
1/22/2018,83.25,85.440002,6374000,LLY,Health Care
1/23/2018,85.18,84.419998,5728100,LLY,Health Care
1/24/2018,84.860001,84.300003,5977700,LLY,Health Care
1/25/2018,84.809998,85.010002,5201600,LLY,Health Care
1/26/2018,84.760002,87.080002,6394100,LLY,Health Care
1/29/2018,86.769997,87.599998,5324500,LLY,Health Care
1/30/2018,86.639999,86.089996,5388400,LLY,Health Care
1/31/2018,86.5,81.449997,10558500,LLY,Health Care
2/1/2018,81.540001,82.410004,8410700,LLY,Health Care
2/2/2018,81.879997,81.18,5152500,LLY,Health Care
2/5/2018,80.889999,77.489998,8145200,LLY,Health Care
2/6/2018,76.559998,77.989998,10558800,LLY,Health Care
2/7/2018,77.760002,76.720001,8240300,LLY,Health Care
2/8/2018,77.190002,74.209999,8059600,LLY,Health Care
2/9/2018,75.059998,76.230003,8939700,LLY,Health Care
2/12/2018,76.68,76.25,6454200,LLY,Health Care
2/13/2018,76.019997,76.209999,4041200,LLY,Health Care
2/14/2018,75.410004,77.029999,4361100,LLY,Health Care
2/15/2018,77.75,78.019997,4810700,LLY,Health Care
2/16/2018,77.949997,78.970001,4699600,LLY,Health Care
2/20/2018,78.18,77.550003,3195000,LLY,Health Care
2/21/2018,77.589996,77.550003,3871100,LLY,Health Care
2/22/2018,77.190002,77.190002,7687400,LLY,Health Care
2/23/2018,77.730003,78.75,5170300,LLY,Health Care
2/26/2018,78.989998,80.18,6015900,LLY,Health Care
2/27/2018,80.150002,78.699997,4860400,LLY,Health Care
2/28/2018,78.779999,77.019997,6123400,LLY,Health Care
3/1/2018,77.059998,76.5,6258400,LLY,Health Care
3/2/2018,76.379997,77.230003,3216700,LLY,Health Care
3/5/2018,76.900002,77.699997,3816600,LLY,Health Care
3/6/2018,77.860001,77.190002,2962700,LLY,Health Care
3/7/2018,76.580002,77.440002,2266500,LLY,Health Care
3/8/2018,77.650002,78.889999,3497200,LLY,Health Care
3/9/2018,79.279999,79.610001,4399500,LLY,Health Care
3/12/2018,79.830002,79.040001,5059600,LLY,Health Care
3/13/2018,79.080002,79.150002,4863200,LLY,Health Care
3/14/2018,79.389999,78.489998,3167900,LLY,Health Care
3/15/2018,78.580002,78.75,3910100,LLY,Health Care
3/16/2018,79.199997,80.489998,8326300,LLY,Health Care
